Feature	Gain	Cover	Frequency
ctrx_quarter	0.135421749628831	0.0822926623027699	0.0104792726151949
mcaja_ahorro	0.0695914636449901	0.0688716643978462	0.0123285560178764
mtarjeta_visa_consumo	0.0572497766875254	0.0582572048218049	0.0152565880721221
mcuentas_saldo	0.0526916886091186	0.0331542033175913	0.0157189089227924
ctarjeta_visa_transacciones	0.047844800209461	0.0331324482996394	0.00862998921251348
cdescubierto_preacordado_delta2	0.0418344666645494	0.0030088740971435	0.00061642780089382
cpayroll_trx	0.0371470038690401	0.0483285038553606	0.0104792726151949
ctarjeta_visa	0.032177484415627	0.0038241667220568	0.00123285560178764
mpasivos_margen	0.0185323269631049	0.0147724672645185	0.00739713361072584
mpayroll	0.0184107606443538	0.0478063894250703	0.0104792726151949
mcaja_ahorro_lag1	0.015085746089126	0.00974747515630055	0.00523963630759747
mcuenta_corriente	0.0123291260314702	0.0104167562374751	0.0169517645245801
mprestamos_personales	0.0121568593387834	0.0149719617692298	0.0134073046694406
ctrx_quarter_ma3	0.0116171610473438	0.00565153122473334	0.00385267375558638
foto_mes	0.00972312385154564	0.0100982646948366	0.0218831869317306
mcuenta_corriente_delta3	0.00927149443254862	0.00245508872912034	0.0061642780089382
cproductos	0.00813473753061421	0.0212627052860169	0.0103251656649715
cprestamos_personales_ma3	0.00730330568413417	0.000351887640393748	0.00092464170134073
ctrx_quarter_delta1	0.00722418518424206	0.020549269109104	0.0129449838187702
Visa_mpagominimo	0.0066381907147062	0.0398818263584494	0.0130990907689937
Master_status	0.00657577836397979	0.00576449770327796	0.00323624595469256
Visa_status	0.00638765105699486	0.00417316509444783	0.00431499460625674
Visa_status_delta2	0.00624048825248095	0.00173205766220463	0.000770534751117275
cdescubierto_preacordado	0.00589146497820798	0.0107786708079468	0.00647249190938511
mcuentas_saldo_lag1	0.00561889888475526	0.00100282201976491	0.00277392510402219
mcomisiones_lag3	0.00552370967281661	0.0138071877271192	0.00801356141161966
mpayroll_sobre_edad	0.00547098175886108	0.0285584670262844	0.00601017105871475
cproductos_delta2	0.00545951760520552	0.00274906199749276	0.00400678070580983
mrentabilidad_annual_lag3	0.00480181806168377	0.00442856378471954	0.00662659885960857
ctrx_quarter_delta2	0.0047813213038985	0.00855898991478652	0.00770534751117275
cdescubierto_preacordado_lag2	0.00471462275837168	0.000125276620408756	0.00123285560178764
mprestamos_personales_delta3	0.00466194658293033	0.00145766421001679	0.00570195715826784
Visa_Fvencimiento	0.00458453771622188	0.000690700067956904	0.00354445985513947
ctarjeta_visa_delta3	0.00408601267454863	0.0012812928501622	0.000770534751117275
cprestamos_personales_delta3	0.00405460474412388	0.00482452851361587	0.00462320850670365
mcomisiones_ma3	0.00361067880766839	0.00149834198320568	0.00570195715826784
cproductos_delta1	0.00345243139448055	0.00629654605501897	0.00477731545692711
Visa_mpagominimo_delta1	0.00339353828767568	0.00766108162660952	0.00693481276005548
Visa_msaldototal	0.0033342303124056	0.00455336036060033	0.0061642780089382
mcomisiones_delta3	0.00328479741245989	0.000748305411313343	0.00416088765603329
mpasivos_margen_ma3	0.00325316728981523	0.00512312521084831	0.00292803205424565
Visa_mpagominimo_ma3	0.00319117830928618	0.00344162523827385	0.00400678070580983
ctrx_quarter_delta3	0.00312954828205106	0.00296742825270987	0.0061642780089382
ccomisiones_mantenimiento_delta3	0.00311367065905029	0.00512292419220222	0.00523963630759747
mcuentas_saldo_delta2	0.00305174192749805	0.00287021323523927	0.00724302666050239
Master_status_ma3	0.00295528068426383	0.00645757399164832	0.00277392510402219
mprestamos_personales_ma3	0.00292630055973917	0.00249222017335884	0.0044691015564802
ctarjeta_visa_transacciones_delta3	0.00290050918368371	0.00552507249467446	0.00400678070580983
Visa_status_ma3	0.00287745730878556	0.00678107899932582	0.00200339035290492
mpasivos_margen_lag2	0.00283612463538986	0.000915549924579904	0.00323624595469256
cproductos_delta3	0.00280674947628285	0.00837770109879852	0.00585606410849129
mprestamos_personales_delta2	0.00276591394381401	0.00561878018681257	0.00508552935737402
mtarjeta_master_consumo	0.00272945431871417	0.0104105486616728	0.00493142240715056
cdescubierto_preacordado_ma3	0.00264066177408099	0.00099586437438764	0.00184928340268146
mrentabilidad_annual_delta1	0.00262593512741816	0.00315820094840357	0.0061642780089382
mcuentas_saldo_delta3	0.00255230286842454	0.00508224941929164	0.00693481276005548
mcomisiones_mantenimiento_delta3	0.00253302022573976	0.00485613344522611	0.0044691015564802
internet_ma3	0.00252045075785299	0.00488151579964254	0.00585606410849129
mactivos_margen_lag3	0.00250246218740957	0.000227082063678063	0.00416088765603329
cprestamos_personales_delta1	0.00236434022509731	0.00023667095312427	0.00092464170134073
internet	0.0023040914857576	0.00367067248423829	0.00339035290491601
mprestamos_personales_delta1	0.00223600636865465	0.00482116520164177	0.0044691015564802
Visa_mpagominimo_delta2	0.00214792237329108	0.000403894464442733	0.00385267375558638
mrentabilidad_delta3	0.00213889096523583	0.000247300939140513	0.00215749730312837
mprestamos_personales_lag1	0.00213117528448093	0.00129153880055606	0.00339035290491601
mrentabilidad	0.0020894080222333	0.000577439562138905	0.00354445985513947
mtransferencias_recibidas_ma3	0.00207358802382991	0.00115027069680929	0.00508552935737402
mcaja_ahorro_ma3	0.0020589263266292	0.0019283478696917	0.00231160425335183
Visa_msaldototal_ma3	0.00205827463542166	0.000497209120123564	0.00231160425335183
mcomisiones_mantenimiento	0.00205203422956911	0.0061763249035454	0.00585606410849129
cprestamos_personales_delta2	0.00198371011409056	0.00314097035012774	0.00277392510402219
Master_fultimo_cierre_ma3	0.00197812293950054	0.00127858359885746	0.00462320850670365
mcuenta_corriente_lag1	0.00193024504809801	0.00239438109800189	0.00585606410849129
mrentabilidad_annual	0.00190472928426525	0.00130926144447307	0.00431499460625674
Visa_cconsumos	0.00189342554951264	0.000833309296103688	0.00292803205424565
mcuenta_corriente_delta2	0.00186090999652027	0.000981472039383429	0.00431499460625674
mcuenta_corriente_ma3	0.00183347914811188	0.000953023400544588	0.00369856680536292
cliente_edad	0.00179408575142552	0.000493173745810314	0.00354445985513947
cprestamos_personales	0.00178105550327536	0.00150380548998964	0.00215749730312837
ccomisiones_mantenimiento_delta2	0.00173389314202665	0.0013540946031072	0.00200339035290492
mcaja_ahorro_delta2	0.00171855487177752	0.00104361380352919	0.00431499460625674
mcomisiones_lag2	0.00171570417760203	0.00489824535144231	0.00508552935737402
mtarjeta_visa_consumo_ma3	0.00170437940590774	0.000458901566791533	0.00092464170134073
Master_fechaalta	0.00167640993286895	0.00221765270502961	0.00508552935737402
Visa_cconsumos_delta2	0.00167628984699354	0.00324362787243419	0.00431499460625674
mrentabilidad_annual_ma3	0.00166714093378995	0.000913797762052812	0.00292803205424565
mactivos_margen_delta3	0.00164124604753034	0.000308923655140404	0.00231160425335183
mpasivos_margen_lag1	0.00163037874201284	0.00134522878073124	0.0030821390044691
internet_lag1	0.00161163158797346	0.00160615398363121	0.00323624595469256
ctarjeta_visa_delta2	0.00157271771587061	0.000357159129366522	0.00061642780089382
mtransferencias_recibidas	0.00154781864802751	0.00188514086189607	0.00477731545692711
ccallcenter_transacciones_ma3	0.00150933076002488	0.00261201528531384	0.00400678070580983
chomebanking_transacciones_lag3	0.00150404461380323	0.000564457357935607	0.00416088765603329
mttarjeta_visa_debitos_automaticos_lag1	0.0014807795303393	0.00105537189418616	0.00493142240715056
mttarjeta_visa_debitos_automaticos_delta2	0.00144545820318817	0.00222792565792818	0.00431499460625674
cliente_antiguedad_lag2	0.00144333224632067	0.000486627138560119	0.00184928340268146
mrentabilidad_annual_delta2	0.00144242381642152	0.000671111250937415	0.00385267375558638
mactivos_margen_ma3	0.00142573953112383	0.00165357038188148	0.00369856680536292
mactivos_margen	0.00140464703222417	0.00228483793699736	0.00416088765603329
Visa_mfinanciacion_limite_ma3	0.00136171536617499	0.00113645441523865	0.00246571120357528
mttarjeta_visa_debitos_automaticos_delta3	0.00135564585753606	0.000810252157369613	0.00354445985513947
chomebanking_transacciones_ma3	0.00134830233578476	0.000465622190183117	0.00431499460625674
chomebanking_transacciones_delta3	0.00134353442854494	0.00115913651918525	0.00431499460625674
mrentabilidad_annual_delta3	0.00133893860760882	0.00110698568177787	0.00385267375558638
Visa_fechaalta	0.00133229812270806	0.00166932484323381	0.00416088765603329
Master_fechaalta_lag3	0.00131260722925471	0.000555564533054957	0.00354445985513947
mttarjeta_visa_debitos_automaticos_lag2	0.00130657837492464	0.00201513091951383	0.00385267375558638
mrentabilidad_annual_lag2	0.00128756614808653	0.0012941160396156	0.00292803205424565
mrentabilidad_annual_lag1	0.00127737700281698	0.0013718562506421	0.00385267375558638
Visa_mlimitecompra	0.00127445517626018	0.00124095710869949	0.0030821390044691
mcomisiones_mantenimiento_delta2	0.00127440174403473	0.000911787575591937	0.00277392510402219
mprestamos_personales_lag3	0.00126822546348787	0.00023747802798692	0.00261981815379874
Visa_mpagominimo_lag1	0.00126268296271532	0.0062168106589231	0.00277392510402219
chomebanking_transacciones	0.00125556813563834	0.000313802107655902	0.00292803205424565
mttarjeta_visa_debitos_automaticos_lag3	0.00125069998513642	0.00153106001806516	0.00369856680536292
cliente_edad_lag1	0.0012337449801717	0.000850512891874825	0.00323624595469256
cliente_antiguedad	0.00123017408329459	0.00787388536585877	0.00431499460625674
mcuentas_saldo_delta1	0.00122649414807942	0.00245829902690114	0.00354445985513947
Visa_mpagominimo_lag3	0.00122475515709345	0.00109414149037636	0.00246571120357528
Master_Fvencimiento_ma3	0.00121353311684535	0.000525375732802223	0.00169517645245801
cliente_antiguedad_lag1	0.0012121827243389	0.00306969273855904	0.00400678070580983
mcaja_ahorro_delta1	0.0012027209599638	0.00133247759795703	0.0030821390044691
Visa_mlimitecompra_delta3	0.00119026412038455	0.00017163692069749	0.00215749730312837
thomebanking_delta3	0.00117794641307511	0.00122488161756908	0.00261981815379874
ccallcenter_transacciones_delta2	0.00117211766287462	0.00462460496910772	0.0030821390044691
Master_Fvencimiento_lag3	0.00116924646606225	0.000595285217466202	0.00231160425335183
mpayroll_lag2	0.00115821708285241	0.0031900609036693	0.00292803205424565
ctrx_quarter_lag1	0.00114782356599931	0.00143443605541963	0.00339035290491601
Master_Fvencimiento	0.00113829592149395	0.00169849354886461	0.00400678070580983
Visa_mfinanciacion_limite	0.00113018600412169	0.00140125297742368	0.00323624595469256
mactivos_margen_lag1	0.0011270665005061	0.00209225607348886	0.0030821390044691
kmes_lag3	0.00112413368577915	0.000764326897434352	0.00261981815379874
numero_de_cliente	0.00112301073948974	0.00114102983964587	0.00323624595469256
kmes	0.00110867432739659	0.000237568036335914	0.00184928340268146
chomebanking_transacciones_lag2	0.00106645057329269	0.000161841012048596	0.00354445985513947
Visa_Fvencimiento_lag3	0.00106060296876814	0.000586290383123358	0.00323624595469256
mpayroll_lag3	0.00105749340741234	0.00210220799660935	0.00261981815379874
ctarjeta_visa_transacciones_delta2	0.00104184397621079	0.00335924059643924	0.00261981815379874
Visa_Fvencimiento_lag1	0.00103764852941278	0.000114142587638144	0.0030821390044691
chomebanking_transacciones_delta2	0.00103454210928025	0.000939411137898329	0.00323624595469256
mtransferencias_recibidas_lag3	0.00102806255663411	0.000598780541685486	0.0030821390044691
mcomisiones_mantenimiento_delta1	0.00102319811134387	0.00064804811164674	0.00261981815379874
mtarjeta_visa_consumo_delta2	0.00101940639816901	0.00176241447804215	0.00246571120357528
chomebanking_transacciones_lag1	0.000982219327569235	0.00013442746922319	0.00261981815379874
mpayroll_lag1	0.000979418973286555	0.00318611253742675	0.00246571120357528
mcuentas_saldo_lag3	0.000967603468830756	0.0010384923284714	0.00292803205424565
Visa_mconsumototal_lag3	0.000966210649729939	0.000126047691931808	0.00292803205424565
Visa_cconsumos_lag3	0.000959699641198646	0.000366525998218543	0.00277392510402219
ccallcenter_transacciones	0.000956196108631791	0.00424107039320753	0.00323624595469256
mactivos_margen_lag2	0.000954247881444114	0.000416753657235738	0.00277392510402219
Master_mfinanciacion_limite	0.000953793439502304	0.000522870500421878	0.0030821390044691
cliente_edad_lag2	0.000945106596925634	0.000205579069103292	0.00277392510402219
chomebanking_transacciones_delta1	0.000944608925186177	0.000776715046534286	0.00339035290491601
Master_msaldototal	0.000944189914985779	0.00349696837179223	0.00277392510402219
Visa_fechaalta_lag3	0.000936160929074908	0.000278605842920778	0.00277392510402219
mpasivos_margen_delta1	0.000935970246869072	0.000754305967912972	0.00292803205424565
Master_mfinanciacion_limite_delta1	0.000920197827783725	0.000289022809177734	0.00246571120357528
Visa_msaldototal_delta2	0.000919229695435215	0.000294807345739776	0.00246571120357528
mpayroll_delta2	0.000913521397789894	0.00658674197301193	0.00323624595469256
ccallcenter_transacciones_delta3	0.000904069706631646	0.00201672406729103	0.00261981815379874
mpayroll_sobre_edad_lag2	0.000901159004440333	0.001276417397925	0.00261981815379874
cliente_antiguedad_lag3	0.000898821448905809	0.000466324255305274	0.00277392510402219
ccomisiones_mantenimiento	0.000892579716021741	0.00132572097122585	0.00200339035290492
mrentabilidad_delta2	0.000890235097536595	8.92372774713837e-05	0.00169517645245801
mcomisiones_delta2	0.00089004713050708	0.000150944001263669	0.00246571120357528
kmes_lag2	0.000883870191682754	0.00284455785549756	0.00261981815379874
Master_Fvencimiento_lag2	0.000862221202117887	0.000246328848971373	0.0030821390044691
mactivos_margen_delta2	0.000861042916868268	0.000300432867551928	0.00261981815379874
ccomisiones_otras_delta2	0.000859006468276353	0.00080609977220267	0.00292803205424565
mpayroll_sobre_edad_ma3	0.000857594866441338	0.00226122274649952	0.00246571120357528
mcomisiones_mantenimiento_lag1	0.000848486080226187	0.00140628744441077	0.00292803205424565
mttarjeta_visa_debitos_automaticos	0.000846209236383407	0.00028568949998664	0.00246571120357528
Master_status_delta2	0.000843662547666726	6.40259389180422e-06	0.00030821390044691
Visa_fultimo_cierre	0.000843194606671455	6.06356244392517e-05	0.00169517645245801
mtransferencias_recibidas_lag1	0.000836616506220588	0.000422472187675184	0.00246571120357528
cproductos_ma3	0.000807571650495581	0.00244242755469512	0.00231160425335183
Master_status_lag1	0.000805990721185533	5.06536985357688e-05	0.000154106950223455
Visa_msaldototal_delta1	0.000800458813965865	0.000335617131173853	0.00200339035290492
mactivos_margen_delta1	0.000796005027307957	0.000245653786353915	0.00184928340268146
mrentabilidad_ma3	0.00079518074342942	0.000239497215282695	0.00215749730312837
cproductos_lag1	0.000794296002788876	0.00330788183250302	0.00215749730312837
cdescubierto_preacordado_delta3	0.000793322604220571	0.00511399536398197	0.00246571120357528
mrentabilidad_lag1	0.000785206348526744	0.000417416718739997	0.00261981815379874
mcuenta_corriente_lag2	0.000784180135850294	0.000132318273578421	0.00215749730312837
mtarjeta_visa_consumo_lag1	0.000769389901678747	0.000298650702241839	0.00107874865156419
mcomisiones	0.000760019267700659	0.000728431567855371	0.00261981815379874
mcuenta_corriente_delta1	0.000756273970945167	0.000141265103468468	0.00184928340268146
ccomisiones_mantenimiento_ma3	0.000755668767746856	0.00066196040212298	0.00231160425335183
mpayroll_sobre_edad_delta1	0.000752455940640075	0.00252907259171546	0.00261981815379874
Master_mpagominimo_delta2	0.000728529129419734	0.00416285013765307	0.00261981815379874
mtarjeta_visa_consumo_delta1	0.000727660637930856	0.000630559489437121	0.00246571120357528
Master_mlimitecompra_ma3	0.000708402283414961	1.77496464217028e-05	0.00123285560178764
Visa_fechaalta_ma3	0.000701238352679786	0.000199155473263389	0.00200339035290492
Visa_msaldototal_delta3	0.000689962363362379	0.000106380867676524	0.00184928340268146
Visa_mconsumototal_lag1	0.000688586097233599	6.51840463417706e-05	0.00215749730312837
cliente_edad_lag3	0.000688202132887817	0.000659683190893421	0.00246571120357528
ctrx_quarter_lag2	0.000679897014418203	0.000795817818469206	0.00184928340268146
Visa_mconsumototal_ma3	0.00067480004352319	0.000644543786592557	0.00246571120357528
mtarjeta_visa_consumo_delta3	0.000673881690571285	0.000648729174820798	0.00169517645245801
mpayroll_sobre_edad_delta2	0.000672673424886025	0.00237251206947454	0.00169517645245801
mcuentas_saldo_lag2	0.000661193992907122	0.00183391711048333	0.00231160425335183
ccomisiones_mantenimiento_delta1	0.000654754893769016	0.0023699468315282	0.00246571120357528
mpayroll_sobre_edad_lag1	0.000647333758135107	0.00231571380098075	0.00215749730312837
mcaja_ahorro_lag2	0.000641917725211888	0.000466729292875749	0.00215749730312837
Visa_mpagominimo_lag2	0.000638860743987619	0.000223427724708889	0.00169517645245801
Visa_mlimitecompra_ma3	0.000638286540943902	0.000149386856826065	0.00123285560178764
mpayroll_delta3	0.000637641605374419	0.00467539968072359	0.00246571120357528
Visa_fultimo_cierre_ma3	0.000635180190655141	6.34078815882804e-05	0.00123285560178764
mcuenta_corriente_lag3	0.000633677701130201	0.000151115017126759	0.0013869625520111
Master_fechaalta_lag1	0.000625191256026922	0.000383219546678711	0.00215749730312837
Visa_mfinanciacion_limite_lag3	0.000617698682445232	0.00110539553427897	0.00231160425335183
mpasivos_margen_delta2	0.00061744406525795	0.000143734332509215	0.00200339035290492
Visa_fultimo_cierre_lag1	0.000616378754042485	0.000252989466796961	0.00215749730312837
mpayroll_sobre_edad_delta3	0.000614419811075336	0.00230408172201237	0.00184928340268146
Master_fechaalta_lag2	0.00061298314755175	0.000292986176811789	0.00169517645245801
mttarjeta_visa_debitos_automaticos_ma3	0.000612257476083421	0.000237739052199004	0.00184928340268146
