Feature	Gain	Cover	Frequency
ctrx_quarter	0.13801840086716	0.0554314510268918	0.00948624025547102
mcaja_ahorro	0.113701856091721	0.0395144379040177	0.0082652390344698
mtarjeta_visa_consumo	0.0495451492813968	0.0378801690541658	0.0107072414764722
Master_status	0.0353531498461496	0.00346278781781048	0.000751385366769982
mcuentas_saldo	0.0266495239523558	0.0405584622297867	0.0138067061143984
ctarjeta_visa_transacciones	0.023202744024329	0.0234940881058128	0.0062928524466986
cdescubierto_preacordado_delta3	0.0207497028287253	0.00308821343043384	0.00187846341692496
mcuenta_corriente	0.0176523909853467	0.0109524291009419	0.012116089039166
cpayroll_trx	0.01697173781117	0.0277549027085528	0.00666854513008359
Visa_msaldototal	0.0137228794023789	0.00257894169999432	0.00394477317554241
mprestamos_personales	0.011604601513985	0.0205397038019403	0.0108011646473185
mpayroll	0.00913911691901532	0.024025914553646	0.00572931342162111
cproductos	0.00866937964718219	0.0291011781274993	0.00995585610970226
Visa_status	0.00866487124716225	0.00685047748709798	0.00234807927115619
foto_mes	0.00848754871795826	0.00611928961886286	0.0129613975767822
ctrx_quarter_delta1	0.00833733955583098	0.0189574815226852	0.0108011646473185
mpayroll_sobre_edad	0.00756423623176131	0.0334494694110616	0.00657462195923734
mpasivos_margen	0.00754101752795204	0.0141891952344109	0.00788954635108481
cdescubierto_preacordado	0.00753947083065619	0.00829178049156926	0.00525969756738988
Visa_status_ma3	0.00748594826134028	0.0049996015144144	0.00178454024607871
internet_ma3	0.00747068803983891	0.00459520346039945	0.00572931342162111
Visa_mpagominimo	0.00729283815403626	0.0284611959729416	0.0118343195266272
mcuenta_corriente_delta3	0.00634651115587995	0.0016440135055564	0.00479008171315864
cdescubierto_preacordado_lag1	0.00603044851401129	7.30780408213599e-05	0.000375692683384991
ctrx_quarter_delta2	0.00519749387789088	0.00685735788796767	0.00610500610500611
ctrx_quarter_lag1	0.00514800697038596	0.00325892198704409	0.0041326195172349
ctarjeta_visa_delta3	0.00497088236811808	0.0016191481288002	0.000375692683384991
cproductos_delta2	0.00496979114602325	0.00124997559537972	0.00244200244200244
mprestamos_personales_delta2	0.00488882969301991	0.00538337211974505	0.00394477317554241
ctarjeta_visa	0.00466597789118654	0.00293676896471437	0.0021602329294637
cprestamos_personales_lag1	0.00458055008951729	0.00028112678396055	0.000657462195923734
ccomisiones_mantenimiento_delta3	0.00439387023794615	0.00438341880744271	0.00281769512538743
ctrx_quarter_ma3	0.00438049387958723	0.00278898304298557	0.00309946463792618
mcaja_ahorro_lag1	0.0042959184271133	0.00805690299891195	0.00572931342162111
Visa_mpagominimo_delta1	0.00422433047269845	0.00767341091055803	0.00779562318023857
mcomisiones_lag3	0.00412461518242911	0.00801703552870523	0.00666854513008359
mprestamos_personales_delta1	0.00411350807940751	0.00779930058404185	0.00525969756738988
mcuenta_corriente_ma3	0.00401542318915501	0.000661159760233056	0.00328731097961867
cprestamos_personales_delta3	0.00386593411073056	0.00605026038964773	0.00319338780877242
mcuentas_saldo_delta2	0.00384006993583671	0.00412574418446753	0.00554146707992862
mrentabilidad_annual_lag3	0.00363145108328094	0.00424655350198685	0.00479008171315864
mpasivos_margen_ma3	0.00349583866797523	0.00359071479140189	0.00394477317554241
cproductos_delta3	0.00347241481265715	0.0166568453328315	0.00685639147177609
Visa_mconsumototal	0.00341801635847252	0.00138000691946202	0.0021602329294637
mcuentas_saldo_delta3	0.00339427047480307	0.00712497659855661	0.0064806987883911
mprestamos_personales_delta3	0.00323686775603224	0.00352432803498454	0.0041326195172349
Visa_fechaalta	0.00319565876857265	0.0043751148753586	0.00516577439654363
mcomisiones_ma3	0.00313714771242816	0.00337033221621893	0.00582323659246736
mpayroll_lag1	0.00294924682900429	0.0016638621382502	0.00187846341692496
mrentabilidad_annual	0.00294203896584641	0.00115878535486766	0.00507185122569738
mrentabilidad_annual_lag1	0.00293863641380516	0.00149117817419386	0.0041326195172349
mcuentas_saldo_lag1	0.00290403083462151	0.00587106394220947	0.00610500610500611
ctrx_quarter_delta3	0.00288095914389007	0.00271526028694029	0.00525969756738988
mtransferencias_recibidas_ma3	0.00287412586474924	0.00821352409806936	0.00638677561754485
mprestamos_personales_ma3	0.0027905011241829	0.00157469372468036	0.00262984878369494
mactivos_margen	0.00278781314904574	0.00260400822790039	0.00394477317554241
mcomisiones_mantenimiento	0.00277737468952912	0.00665243644347465	0.00525969756738988
internet	0.00264268404443078	0.00260003506288043	0.00225415610030995
mtarjeta_master_consumo	0.00258182518044912	0.00716550081867143	0.00291161829623368
ctarjeta_visa_transacciones_delta3	0.00248678917614935	0.0154919601123253	0.00488400488400488
mcuenta_corriente_delta2	0.00246042228262021	0.00177259379057472	0.00403869634638865
Master_fultimo_cierre	0.00244942182886477	0.000214770973873945	0.00234807927115619
chomebanking_transacciones	0.00236863022308495	0.00191985878240259	0.00516577439654363
ccomisiones_mantenimiento_delta2	0.00236778758365333	0.00112100848122705	0.00140884756269372
Master_Fvencimiento	0.00235603720529907	0.00217043809943344	0.00525969756738988
ctarjeta_visa_delta2	0.00234715796670453	0.000981870339701792	0.000281769512538743
mactivos_margen_ma3	0.00232940082745671	0.00677264574602557	0.00488400488400488
numero_de_cliente	0.00232230824274343	0.002196044468887	0.00619892927585235
mcomisiones_mantenimiento_delta3	0.00231633173978662	0.00255920653717993	0.00375692683384991
mrentabilidad_annual_delta1	0.0022846366138207	0.00291321708777436	0.00582323659246736
cliente_antiguedad	0.00225014948817283	0.00446895102714964	0.00516577439654363
cdescubierto_preacordado_delta1	0.00222566692598807	0.00222585953932233	0.00131492439184747
mcaja_ahorro_ma3	0.00220518656933129	0.00253688735574806	0.00262984878369494
Visa_mpagominimo_lag1	0.00217401786356019	0.00596141691255074	0.00422654268808115
chomebanking_transacciones_ma3	0.00212315594778389	0.00129340533210368	0.00385085000469616
ccallcenter_transacciones_ma3	0.00210693182255324	0.00390612839059089	0.00479008171315864
mcuenta_corriente_lag3	0.00210256717137555	0.00122651999591316	0.00347515732131117
cprestamos_personales_delta2	0.00208881972113477	0.00441318573914132	0.0021602329294637
cproductos_delta1	0.00202706723332284	0.0048650279566745	0.00300554146707993
mcuenta_corriente_lag1	0.00202087351723156	0.00187935691241554	0.0043204658589274
mcuentas_saldo_delta1	0.00201554766456283	0.00869938664853844	0.00460223537146614
