Feature	Gain	Cover	Frequency
ctrx_quarter	0.187077185494976	0.0949605948760972	0.0122887864823349
mcaja_ahorro	0.0941804330530345	0.0784486785521778	0.0151903055128862
mtarjeta_visa_consumo	0.049971531083087	0.0635103182452356	0.0194572452636969
cdescubierto_preacordado_delta2	0.04588375622878	0.00726470107197339	0.00426693975081072
ctrx_quarter_lag1	0.0411490775257392	0.0122877156338254	0.00546168288103772
mcuenta_corriente	0.0345962339012719	0.0123298763152141	0.0172384365932753
mcuentas_saldo	0.032040372586206	0.033905981171521	0.0235535074244752
cpayroll_trx	0.0235037746378936	0.0581581351568488	0.0121181088923024
ctarjeta_visa_transacciones	0.0229315330295733	0.0353964525628533	0.0122887864823349
foto_mes	0.0224926115176249	0.03157971657521	0.0510325994196962
Visa_status	0.0169406824586975	0.0180505400978396	0.00682710360129715
cdescubierto_preacordado	0.0168718951838625	0.00824034156518665	0.00716845878136201
mpasivos_margen	0.0155155116469089	0.0110548940911897	0.00836320191158901
mprestamos_personales_delta2	0.014326272233213	0.0037770130624801	0.0104113329919782
mpayroll_sobre_edad	0.0140098525667669	0.0510475641243292	0.0117767537122376
mpayroll	0.0128885646117793	0.0291380760127752	0.00853387950162144
mprestamos_personales	0.0112381435529986	0.0148759207083802	0.0160436934630483
mcaja_ahorro_lag1	0.0101747194671033	0.0102670992347517	0.00768049155145929
cproductos	0.00995213441273024	0.0258214662526851	0.0133128520225294
ctrx_quarter_delta1	0.00705517842702583	0.00996990951584661	0.013142174432497
cprestamos_personales	0.00682757650126471	0.00120763585972626	0.00341355180064857
cproductos_delta2	0.00624954360553482	0.00771848760746531	0.00750981396142687
ctarjeta_master_delta2	0.00609783826580223	0.00399387067719296	0.001194743130227
ccomisiones_mantenimiento_delta2	0.00565206921762387	0.00482451155491093	0.00750981396142687
cprestamos_personales_delta2	0.00559520391212852	0.00612209436870454	0.00597371565113501
Visa_status_delta2	0.00544611498035068	0.00209326465992479	0.000682710360129715
Visa_mpagominimo	0.00543268941435545	0.0347430490640498	0.0133128520225294
ctrx_quarter_delta2	0.00539537461675281	0.00803634914198303	0.013142174432497
mcuentas_saldo_delta2	0.00527282715834033	0.0084173378473316	0.0105820105820106
cproductos_delta1	0.00509648370500213	0.00893421583561444	0.00750981396142687
Master_mfinanciacion_limite	0.00492751180095309	0.000807000000035718	0.00426693975081072
mprestamos_personales_lag2	0.00467829755737504	0.00248680155917817	0.00631507083119986
Master_status	0.00452300366427554	0.00482569471498379	0.00204813108038914
ctarjeta_visa_delta2	0.00398392029939455	0.00216510033536739	0.000853387950162144
mprestamos_personales_lag1	0.00393312151657873	0.00212689096214649	0.00563236047107015
mcuenta_corriente_lag1	0.00388359883144976	0.00439664961927963	0.00870455709165387
mprestamos_personales_delta1	0.00387864725188113	0.00538311714334832	0.00853387950162144
ctarjeta_master	0.00371769304937515	0.000291644493205125	0.00136542072025943
mrentabilidad_annual	0.00363133403977085	0.00276209165484787	0.00853387950162144
mpasivos_margen_lag1	0.00361207243375903	0.00321522187135598	0.00341355180064857
mcuentas_saldo_lag1	0.00343380574246466	0.0023546671351921	0.0088752346816863
Visa_msaldototal	0.00341387844142255	0.00564059286660023	0.00768049155145929
Visa_mpagominimo_delta1	0.00340412497363701	0.00607265390430144	0.00836320191158901
mtarjeta_master_consumo	0.00333650774201654	0.0138039598233486	0.00682710360129715
mtransferencias_recibidas	0.00312622895147123	0.00606751497130574	0.00768049155145929
mcomisiones_mantenimiento	0.00312568992170057	0.00661144267770716	0.00785116914149172
mrentabilidad_annual_lag2	0.00309490733464854	0.00263165160538124	0.00716845878136201
Visa_mfinanciacion_limite	0.00286662376807434	0.00311204808062505	0.00426693975081072
mrentabilidad_annual_delta2	0.00286326151795291	0.00182035427866579	0.00716845878136201
mrentabilidad_annual_lag1	0.0028604029241243	0.0047139843127083	0.00750981396142687
Visa_msaldototal_lag1	0.00270692451635721	0.000829576033652394	0.00324287421061615
Visa_mconsumototal	0.00270268836239564	0.00324639479070961	0.00307219662058372
chomebanking_transacciones	0.00269830996088027	0.00177388287633232	0.00802184673152415
ctarjeta_visa	0.00256807251468936	0.0020392321950125	0.00221880867042157
mactivos_margen_lag1	0.00254400006657097	0.00243486752911208	0.00563236047107015
mcuenta_corriente_delta2	0.00252350670708096	0.00288212659280581	0.00614439324116743
mcomisiones_mantenimiento_delta2	0.00250413837435343	0.00188945975643083	0.00546168288103772
Visa_cconsumos	0.00250230692218676	0.00196858414439775	0.00273084144051886
mcomisiones_lag2	0.00248859369634708	0.00285241811308953	0.00750981396142687
internet_lag2	0.00245691994746415	0.00296120186846782	0.00494965011094043
cliente_edad_lag2	0.00239471537441607	0.00162846580624528	0.00665642601126472
ccomisiones_mantenimiento_delta1	0.00239192142261838	0.0048530658954618	0.00494965011094043
cpayroll_trx_lag1	0.00237579192369536	0.00633226378043949	0.002389486260454
mcuenta_corriente_delta1	0.00232981261268319	0.000942730784167779	0.00460829493087558
mcaja_ahorro_delta2	0.00224856890550218	0.0015735939673945	0.00546168288103772
mcuentas_saldo_delta1	0.00222806796467801	0.00318732384978893	0.00614439324116743
Visa_mpagominimo_lag1	0.00221159476270122	0.00671326588005304	0.00512032770097286
mrentabilidad_annual_delta1	0.00215660813763187	0.00217164789856305	0.00682710360129715
internet	0.00213243148335982	0.00308238424845869	0.00546168288103772
ccallcenter_transacciones	0.00212087160763344	0.00654143755181125	0.00563236047107015
mttarjeta_visa_debitos_automaticos_delta2	0.0020772429635166	0.00401330352329532	0.00614439324116743
mactivos_margen	0.00205291303914383	0.00400782526892023	0.00716845878136201
Master_msaldototal_lag1	0.00203978896661224	0.000248139920563794	0.00204813108038914
cprestamos_personales_delta1	0.00199743264635634	0.000702105046255397	0.00187745349035672
ccomisiones_mantenimiento	0.00199528017619425	0.00275851092134434	0.00443761734084315
thomebanking	0.00194888955885802	0.00259791814903974	0.00546168288103772
ctarjeta_visa_transacciones_delta2	0.00191442972019775	0.0065270297874523	0.00580303806110258
mcaja_ahorro_lag2	0.00191079373647747	0.00293994070519626	0.004778972520908
mpayroll_delta2	0.00189943738490833	0.00350726596013288	0.00563236047107015
Visa_mlimitecompra_lag2	0.001890795051322	0.000144265163299128	0.00221880867042157
kmes	0.00187803898786532	9.62266319634953e-05	0.00153609831029186
Visa_fechaalta	0.0018364411167966	0.00421854607789669	0.00529100529100529
Master_Fvencimiento	0.00182267798074098	0.000740700620783106	0.00512032770097286
ccallcenter_transacciones_delta2	0.00180117620135829	0.0063080380198533	0.00631507083119986
Visa_mpagominimo_lag2	0.0017555189665285	0.0011523130806213	0.00443761734084315
Master_fechaalta_lag1	0.00173102099813709	0.000747895573452595	0.00324287421061615
cliente_edad_lag1	0.00170697442086539	0.00179909088301674	0.00648574842123229
mrentabilidad	0.00169963668022853	0.000665371274559322	0.00529100529100529
Master_status_delta2	0.00167496635647851	7.94726388562912e-07	0.000170677590032429
Visa_fechaalta_lag2	0.00160545155425106	0.000646978716370081	0.00512032770097286
mrentabilidad_delta1	0.00159129041359021	9.4179541799697e-05	0.00204813108038914
Master_fechaalta	0.00158977798935383	0.00144380800453419	0.00529100529100529
Visa_fechaalta_lag1	0.00157674391323724	0.0022316765294295	0.00307219662058372
mcuenta_corriente_lag2	0.0015286013284513	0.000322551759636736	0.00392558457074586
mttarjeta_visa_debitos_automaticos_lag1	0.00146038956276836	0.000455992124457939	0.00443761734084315
mpayroll_lag1	0.00145760355158315	0.00453802385372148	0.004778972520908
Visa_Fvencimiento_lag1	0.00142173929112097	0.000398838795806288	0.004778972520908
Visa_mpagominimo_delta2	0.0014169336445159	0.000511399733907746	0.00375490698071343
Visa_cconsumos_delta2	0.00137582391340708	0.00454361819172637	0.00460829493087558
thomebanking_delta2	0.00136891323541389	0.00059615194554199	0.00273084144051886
ccallcenter_transacciones_delta1	0.00135183015005	0.00189794725567048	0.00341355180064857
numero_de_cliente	0.00129680712138447	0.00253381542924315	0.00512032770097286
mtarjeta_visa_consumo_delta2	0.00126075777925156	0.000532877437796408	0.00204813108038914
Master_msaldototal	0.00123061416730741	0.00539170956433028	0.00426693975081072
mactivos_margen_delta2	0.0012281013437864	0.000645322292268077	0.00307219662058372
mpayroll_lag2	0.0012063251304928	0.00372511028569896	0.00392558457074586
Visa_Fvencimiento	0.00119977878879565	0.000379229591881747	0.00324287421061615
cliente_antiguedad_lag1	0.0011915363277812	0.00306343806065045	0.00392558457074586
mcomisiones_lag1	0.00119043111606072	0.000557578694789242	0.00409626216077829
mtransferencias_recibidas_lag1	0.00118756983325835	0.00208864587088564	0.00443761734084315
chomebanking_transacciones_delta1	0.0011796175751053	0.000668246576774123	0.00409626216077829
mcomisiones	0.00114614887869891	0.00101731674868541	0.00375490698071343
mrentabilidad_delta2	0.00112547596705623	0.000528484118884353	0.00307219662058372
Master_fultimo_cierre	0.00111993361321672	0.000792230590522425	0.00324287421061615
Visa_status_delta1	0.00111219741326299	0.000590477241947252	0.000853387950162144
mttarjeta_visa_debitos_automaticos_delta1	0.00110479890406471	0.000582811257626114	0.00392558457074586
chomebanking_transacciones_lag2	0.00107972437675482	0.000184117566357064	0.00341355180064857
ctrx_quarter_lag2	0.00107655964971975	0.000791676960903426	0.00341355180064857
chomebanking_transacciones_delta2	0.00107040141422914	0.000557201422992424	0.00409626216077829
ctarjeta_visa_transacciones_lag2	0.00106510769783571	0.000420660285829328	0.00256016385048643
mttarjeta_visa_debitos_automaticos_lag2	0.00106151575097271	0.00130625336798793	0.00409626216077829
ccomisiones_otras_lag1	0.00104954351634903	0.00096000045647655	0.00409626216077829
chomebanking_transacciones_lag1	0.00104196927794407	0.000445410655127073	0.00426693975081072
cliente_antiguedad	0.00103415855159502	0.006416873119914	0.00426693975081072
mcuentas_saldo_lag2	0.00103363417645065	0.000368985211552771	0.00426693975081072
mactivos_margen_lag2	0.00101941979523215	0.00103602630447907	0.00375490698071343
Visa_msaldototal_lag2	0.000984709816051229	0.000545171140666678	0.00324287421061615
cliente_edad	0.000980240199942764	0.00105741917802289	0.00341355180064857
Visa_mlimitecompra	0.000963599861967176	0.00020853531140791	0.00204813108038914
Master_status_delta1	0.000959504327579471	6.98957393986089e-05	0.000341355180064858
Master_mpagominimo	0.000953633116179092	0.0070284463291981	0.00324287421061615
mcomisiones_mantenimiento_lag2	0.000942786807917158	0.00185195581449865	0.00460829493087558
mcomisiones_mantenimiento_lag1	0.000929861875224422	0.00459386007965051	0.00324287421061615
Master_mlimitecompra_lag2	0.000917578519600596	0.000530569159465582	0.00273084144051886
Master_Fvencimiento_lag2	0.000901333494449627	0.000170301382034547	0.00324287421061615
ctarjeta_visa_transacciones_delta1	0.000889363460405729	0.0038766663938999	0.00290151903055129
Visa_cconsumos_delta1	0.000875059989388643	0.000681806037684604	0.00307219662058372
mpayroll_delta1	0.000864338152823724	0.0022018162480435	0.00375490698071343
cliente_antiguedad_lag2	0.000861271995763515	0.000171808236844323	0.002389486260454
ccomisiones_otras_delta2	0.000841967041979026	0.000324261760798644	0.002389486260454
internet_lag1	0.00083873005087939	0.00129384358148787	0.002389486260454
mactivos_margen_delta1	0.000813570319871293	0.000423071253524969	0.00256016385048643
Visa_mconsumototal_lag1	0.000778912336404734	0.000316312264535519	0.00307219662058372
Visa_mfinanciacion_limite_lag1	0.000777007974595243	0.000179108111256122	0.00256016385048643
Visa_mconsumototal_lag2	0.000770159513504245	0.00031298825444403	0.00256016385048643
Master_mpagominimo_delta2	0.000767453692961782	0.00302455674180325	0.00273084144051886
mtransferencias_recibidas_lag2	0.000761589380828098	0.000159463189291646	0.00307219662058372
mcaja_ahorro_delta1	0.000759358185205208	0.000820693403595957	0.00221880867042157
mcomisiones_mantenimiento_delta1	0.000751785132699423	0.000579891307861394	0.002389486260454
Master_mlimitecompra	0.000737932076014079	0.000231513172973859	0.00273084144051886
Master_fechaalta_lag2	0.000721880946080395	0.000458204410556438	0.00324287421061615
