Feature	Gain	Cover	Frequency
ctrx_quarter	0.169231566327165	0.0746693004356259	0.0125613794678543
mcaja_ahorro	0.1133056460878	0.0571233166636072	0.013360739979445
mtarjeta_visa_consumo	0.0519268995918843	0.049723361250083	0.0161014045906132
Visa_status	0.0470329688440759	0.00873719011371872	0.00354002512275894
mcuenta_corriente	0.040812357697114	0.0108705174655808	0.0162155989494119
foto_mes	0.0387927095892984	0.0305733989751469	0.0403106086559324
cpayroll_trx	0.0262169504236173	0.0471003722739412	0.00970652049788741
mcuentas_saldo	0.0232893798381866	0.0434425136570339	0.0208975676601576
ctrx_quarter_lag1	0.0210841403822364	0.00669985920264831	0.00433938563434966
ctarjeta_visa_transacciones	0.0195699582876059	0.026240113640034	0.0092497430626927
Visa_msaldototal	0.018084943303003	0.00398830986317019	0.00433938563434966
mprestamos_personales	0.0173336794020988	0.0192922638746356	0.0139317117734384
cdescubierto_preacordado	0.013956519488332	0.00930173950159685	0.00730843896311522
mpayroll	0.0133339871103353	0.0404329228975242	0.0113052415210689
cdescubierto_preacordado_delta1	0.0105777241633657	0.00143638870794021	0.000913554870389403
mpayroll_sobre_edad	0.00968309178412342	0.0292242473348486	0.0074226333219139
mprestamos_personales_delta2	0.00921887156511517	0.00797775668336714	0.00913554870389403
cproductos	0.00753591855833458	0.0322608557453949	0.0115336302386662
ctrx_quarter_delta1	0.00713715851645833	0.0114608849493226	0.0127897681854516
Visa_cconsumos	0.00675255975114017	0.000683733346623939	0.00228388717597351
cproductos_delta2	0.00638598964127119	0.00912919717421894	0.00662327281032317
mpasivos_margen	0.00624126126393854	0.0086120782561087	0.00719424460431655
mcaja_ahorro_lag1	0.00575258331515575	0.00779325811007279	0.00685166152792052
ctarjeta_master_delta2	0.0055093201678164	0.00253250845106636	0.000799360511590727
ctrx_quarter_delta2	0.00539688251527007	0.00833123240125	0.0118762133150622
mprestamos_personales_lag2	0.00535216958532616	0.00168498923867263	0.00411099691675231
mrentabilidad	0.00500644594317501	0.000897623933196388	0.00525294050473907
Visa_mpagominimo	0.00495563834344575	0.0278949553203621	0.0103916866506795
ccomisiones_mantenimiento_delta2	0.00449427986045457	0.00469908852047667	0.00548132922233642
cdescubierto_preacordado_delta2	0.00421661672438581	0.00674533748371853	0.00479616306954436
cproductos_delta1	0.00402719656128495	0.00856048428173579	0.00616649537512847
Master_status	0.00374008406899605	0.00422491484217346	0.00148452666438278
Visa_mpagominimo_delta1	0.00370577570631674	0.0072745436671209	0.00822199383350463
mrentabilidad_annual_delta1	0.00338668903715335	0.00565134753333264	0.00947813178029005
mactivos_margen	0.00338124766272902	0.00699070911472579	0.00799360511590728
mcuenta_corriente_delta1	0.00333860900644879	0.00079772748232188	0.00376841384035629
mcuentas_saldo_delta2	0.00333518519388245	0.00793081098528927	0.00890715998629668
mcomisiones_lag2	0.00331105207946289	0.0031074331177277	0.00662327281032317
ctarjeta_visa	0.00329513567265302	0.00331732324602931	0.00159872102318145
ctrx_quarter_lag2	0.00325858464712068	0.00194600021582385	0.00422519127555099
mprestamos_personales_delta1	0.00323419105738544	0.00591464115916242	0.00662327281032317
mrentabilidad_annual_lag2	0.00322176498990721	0.00486222656822226	0.0083361881923033
mrentabilidad_annual_lag1	0.00317324601168239	0.00206907836156911	0.00536713486353774
mcuentas_saldo_lag1	0.00316023322200267	0.00289197466595959	0.00639488409272582
ccomisiones_mantenimiento_delta1	0.00310743861360109	0.00584686774766357	0.00548132922233642
cprestamos_personales_delta1	0.00310604398593904	0.00165581559102067	0.0013703323055841
mcuenta_corriente_lag1	0.00301956570559165	0.00267534723020622	0.00730843896311522
ccomisiones_mantenimiento	0.00299362192701287	0.00306845776500385	0.00365421948155761
cprestamos_personales_delta2	0.00297670147921905	0.00899877612035211	0.00502455178714172
mcuenta_corriente_delta2	0.00283094517817775	0.00623636942654658	0.0069658558867192
mcomisiones_mantenimiento	0.00282345558818888	0.00668421548919183	0.00753682768071257
Master_fechaalta	0.00272463928890181	0.00373864807549475	0.00639488409272582
mtransferencias_recibidas	0.00269856023115758	0.0144890891948043	0.00719424460431655
mrentabilidad_annual	0.00261870578429644	0.00235300026021467	0.0069658558867192
Visa_mpagominimo_lag1	0.00257577967702637	0.00610811892700355	0.00559552358113509
internet	0.00248741168059792	0.00438853911737991	0.00548132922233642
mcuentas_saldo_lag2	0.00248361415210403	0.0024823964514095	0.00719424460431655
ccallcenter_transacciones	0.00246999997835367	0.0096016646890966	0.00605230101632979
Master_Fvencimiento	0.002442608326988	0.00179942301716452	0.00639488409272582
mtarjeta_visa_consumo_lag1	0.00238010568096129	0.00148940351465386	0.00205549845837616
Visa_status_delta1	0.00232247114793118	0.000328809136754372	0.000685166152792052
mtarjeta_master_consumo	0.00231338754715994	0.00966985445105596	0.00433938563434966
mttarjeta_visa_debitos_automaticos_delta2	0.00227490954066053	0.00689407650207662	0.00673746716912185
mttarjeta_visa_debitos_automaticos_lag1	0.00227359574852118	0.00201006286744921	0.00685166152792052
chomebanking_transacciones	0.00219970278130955	0.00178783944858335	0.00593810665753112
Visa_mfinanciacion_limite	0.00216448576034124	0.00122577797307235	0.00559552358113509
thomebanking	0.00216069323211563	0.00426125233813356	0.00548132922233642
Master_mfinanciacion_limite	0.00215207794641969	0.000626290085012228	0.00468196871074569
chomebanking_transacciones_delta2	0.00212627271006804	0.00198365664016583	0.0065090784515245
mrentabilidad_annual_delta2	0.00211602108142154	0.00184291708257858	0.00628068973392714
Visa_mpagominimo_delta2	0.00206292840676986	0.0018191792832466	0.00433938563434966
Visa_fechaalta_lag2	0.00205012251221145	0.00139346676046664	0.00479616306954436
mcomisiones	0.0020114292016344	0.000901245891048588	0.00491035742834304
mcomisiones_mantenimiento_delta2	0.00200928867957089	0.00281576360666679	0.00491035742834304
cliente_edad_lag2	0.0019813927305292	0.00338703428851743	0.0065090784515245
mpayroll_lag2	0.00194350927654832	0.00389071207445349	0.00445357999314834
Visa_cconsumos_delta2	0.00193325188083982	0.00657429751184845	0.00445357999314834
mtransferencias_recibidas_lag1	0.00192670262996346	0.002036675814192	0.00548132922233642
ctarjeta_visa_transacciones_delta2	0.00188896630243317	0.00768060619509017	0.00491035742834304
cliente_edad	0.00188426514040441	0.00224428329381505	0.00616649537512847
Visa_fechaalta	0.00188069740130144	0.00427154754952052	0.00502455178714172
cliente_edad_lag1	0.0018752132488087	0.0030710388467048	0.00548132922233642
mcaja_ahorro_delta2	0.00187474590414628	0.00169282565310928	0.00536713486353774
mactivos_margen_lag2	0.00185163801483698	0.00335253397535855	0.00605230101632979
mactivos_margen_lag1	0.00184947130837888	0.00860066646848676	0.00548132922233642
