Feature	Gain	Cover	Frequency
ctrx_quarter	0.235000574324284	0.0970802532558224	0.0139445186174158
mcaja_ahorro	0.102741037247405	0.0765711671692829	0.0191366266132621
mcuentas_saldo	0.0554526081003083	0.035293399900491	0.0173564753004005
cdescubierto_preacordado_delta2	0.044950940205803	0.00617538691470274	0.00296691885476932
foto_mes	0.0335544928486546	0.0358086085363147	0.0498442367601246
ctarjeta_visa_transacciones	0.0290175003957219	0.0350381862630881	0.0105325619344311
mtarjeta_visa_consumo	0.0242458073726882	0.0514938740321301	0.0148345942738466
cpayroll_trx	0.0217642043804685	0.0537045905573412	0.0124610591900312
mprestamos_personales	0.0199944137899105	0.0151473808234313	0.0164663996439697
mcuenta_corriente	0.0199669781632941	0.0123507563579279	0.017504821243139
cdescubierto_preacordado	0.0168224508921001	0.00933648969681539	0.00667556742323098
ctarjeta_visa	0.011885221547332	0.00656311006153	0.00341195668298472
mpayroll_sobre_edad	0.0118283504336696	0.0417933661009471	0.00904910250704643
cproductos	0.0105956361379016	0.0283769427948145	0.0123127132472927
mpayroll	0.0103781149680052	0.0421453328983686	0.0103842159916926
Master_status	0.0101954798975873	0.00755150066461306	0.00252188102655392
mcaja_ahorro_lag1	0.0101117591794731	0.00820994629706535	0.00489541611036938
Visa_status	0.00864886827207379	0.00884822790317107	0.00415368639667705
Visa_msaldototal	0.00814382198407458	0.0101691279015315	0.00904910250704643
mprestamos_personales_delta2	0.00809205093567932	0.00419456591467628	0.00993917816347723
cproductos_delta2	0.00772943271454608	0.00912463250154437	0.00741729713692331
cprestamos_personales_delta2	0.00748492017794303	0.0051391361108352	0.00534045393858478
Visa_mpagominimo	0.00566833787200055	0.0306685076116647	0.0132027889037235
ctrx_quarter_delta1	0.0055094580259988	0.0109781019605688	0.0115709835336004
ctrx_quarter_delta2	0.00532238280810065	0.00787701758632726	0.0105325619344311
mpasivos_margen	0.0048527628995579	0.0113309170952883	0.0102358700489542
cproductos_delta1	0.00480491246416151	0.007358574785885	0.00712060525144637
ccomisiones_mantenimiento_delta2	0.00464442621975946	0.00391214530420632	0.00623052959501558
Visa_cconsumos	0.00420299308543878	0.000605404167942101	0.00296691885476932
mcuentas_saldo_delta2	0.00415813486667475	0.00904394339447832	0.00993917816347723
Visa_status_delta2	0.00409543602856109	0.00023483024694959	0.000741729713692331
mprestamos_personales_delta1	0.00401185101920935	0.00553050303136541	0.00608218365227711
