Feature	Gain	Cover	Frequency
mpasivos_margen_delta1	0.00137745721770767	0.00214133910090676	0.00249968753905762
mpayroll_delta2	0.00136301363687619	0.00313221915781861	0.00437445319335083
cliente_antiguedad_lag1	0.00135406224023846	0.00437254695421228	0.00474940632420947
kmes	0.00133164971216143	0.000438369028505553	0.00274965629296338
Visa_mconsumototal_lag1	0.00132590434518537	3.68973720956127e-05	0.00249968753905762
mttarjeta_visa_debitos_automaticos_delta1	0.00129961236040736	0.00134914148365882	0.00487439070116236
ccomisiones_mantenimiento	0.00129741055753087	0.00372667752626619	0.00362454693163355
cproductos_lag1	0.00129439405852193	0.00515027064758445	0.00374953130858643
Master_Fvencimiento_lag2	0.0012651670314349	0.000613506688484522	0.00412448443944507
mcuenta_corriente_delta1	0.00125631825748388	0.000530949653454658	0.00337457817772778
mactivos_margen_delta2	0.00124139805520902	0.000431439040997122	0.00374953130858643
mcomisiones_mantenimiento_lag1	0.00123574432142021	0.00165571350621737	0.00412448443944507
chomebanking_transacciones_delta1	0.00123220147545939	0.00133815561638301	0.00412448443944507
Master_mfinanciacion_limite_lag1	0.0012314296581401	0.000182578211175765	0.0032495938007749
Master_fechaalta_lag1	0.00122400499550305	0.000558049292465135	0.00399950006249219
Visa_mfinanciacion_limite_lag1	0.00122124923093366	0.000591624024233662	0.0032495938007749
Visa_mfinanciacion_limite_lag2	0.00121076424569379	0.000843433717227072	0.00337457817772778
Visa_msaldototal_lag2	0.00120516188979147	0.000859256419943132	0.00374953130858643
numero_de_cliente	0.00119948162835241	0.000878416077856045	0.00412448443944507
Master_mpagominimo	0.00117193057767587	0.00478115218738956	0.0032495938007749
Master_mpagominimo_lag2	0.00115240393959267	0.00141940363609971	0.00249968753905762
mpayroll_sobre_edad_lag2	0.0011427271292583	0.00167275297286364	0.00249968753905762
mpayroll_delta1	0.00113361772891796	0.00333855687172583	0.00449943757030371
Visa_fultimo_cierre	0.0011285406829488	0.000752386373884148	0.00312460942382202
mcaja_ahorro_lag2	0.00111737190048247	0.00146066227185108	0.00337457817772778
mpasivos_margen_lag1	0.00111404987757643	0.000903680232454144	0.0026246719160105
mtransferencias_recibidas_lag2	0.0011128739958639	0.000229465771827828	0.0032495938007749
mcomisiones_mantenimiento_lag2	0.00110724227665151	0.000914849011954765	0.00387451568553931
mtarjeta_visa_consumo_delta2	0.00110204066720962	0.00175906368485469	0.0032495938007749
cpayroll_trx_lag1	0.00107125611444047	0.00319226049324569	0.00174978127734033
mcomisiones_mantenimiento_delta1	0.00105211675211591	0.00106342304526898	0.00312460942382202
Visa_msaldototal_delta2	0.00104806022611667	0.000870655827901113	0.00287464066991626
ctarjeta_visa_transacciones_delta1	0.00102586000357351	0.00440330483771883	0.00374953130858643
mtarjeta_visa_consumo_lag2	0.00099968065984723	0.00114774876198565	0.00199975003124609
mrentabilidad_delta1	0.00099106046748489	0.000345799537344045	0.00362454693163355
Master_mfinanciacion_limite_delta2	0.000984161537758141	0.000334085202251184	0.00249968753905762
mcaja_ahorro_delta1	0.000916301180964737	0.000607744158132664	0.00312460942382202
mpayroll_sobre_edad_delta2	0.000914554770295918	0.00378830622169634	0.00237470316210474
Visa_mpagominimo_lag2	0.00090531892350986	0.00138940125960865	0.00312460942382202
Visa_msaldototal_lag1	0.000887739585199682	0.000605813241255171	0.0026246719160105
Master_mfinanciacion_limite_lag2	0.000873505442617782	0.000358534999813636	0.00237470316210474
mttarjeta_visa_debitos_automaticos	0.000844501603831515	0.000732460075168145	0.00299962504686914
Visa_mlimitecompra_delta2	0.000842328641143825	0.000451762974984437	0.00249968753905762
Visa_cconsumos_delta1	0.000831477662088444	0.000891775032431053	0.00274965629296338
mactivos_margen_delta1	0.000820941761469803	0.000172920445706131	0.00274965629296338
cdescubierto_preacordado_delta1	0.0008168497080264	0.00206152574924895	0.00187476565429321
Visa_fechaalta_lag1	0.000801400012166008	0.00094276937016523	0.00312460942382202
kmes_lag1	0.000801024677275956	0.000894607786103882	0.00187476565429321
Visa_mlimitecompra_lag2	0.00079445427428708	0.000753404320178707	0.00199975003124609
mrentabilidad_lag1	0.000793808721572875	0.000206779884328918	0.00287464066991626
Master_Fvencimiento_lag1	0.000793421237619876	0.000642833085014348	0.00274965629296338
mtransferencias_recibidas_delta2	0.000786630142027117	0.000528697447277945	0.0026246719160105
Master_fultimo_cierre_lag2	0.000784821523412337	0.000338794794404608	0.00274965629296338
mtarjeta_visa_consumo_delta1	0.000783056279060578	0.000860784929926056	0.00274965629296338
ctarjeta_master_transacciones	0.000778776332847879	0.00097693896429964	0.00124984376952881
Master_mlimitecompra_lag1	0.000774040462082452	0.000534700149333676	0.00199975003124609
ccomisiones_otras	0.000761479480016522	0.00118556705736962	0.00299962504686914
Visa_fultimo_cierre_lag1	0.000749666108064301	0.000184774748414494	0.0026246719160105
Visa_mlimitecompra	0.000722564641236493	0.000492086372577677	0.0026246719160105
Visa_status_delta1	0.000715406920656729	5.63131071232507e-05	0.000499937507811524
cproductos_lag2	0.000702488240924994	0.000649411562942939	0.00162479690038745
ctarjeta_visa_transacciones_lag2	0.000697658040987198	0.000532541785080993	0.00212473440819898
Master_mlimitecompra	0.000680500105179839	0.000399087435323152	0.00249968753905762
ccomisiones_otras_lag1	0.000678852631630582	0.000430012325643654	0.00237470316210474
Visa_mconsumototal_lag2	0.000672147016950139	0.000171525541174367	0.00224971878515186
mpasivos_margen_delta2	0.000671599842656723	3.47199213499065e-05	0.00187476565429321
Visa_cconsumos_lag2	0.000669413642497626	0.000507047002025532	0.00199975003124609
Master_msaldototal_lag1	0.000645110612175705	0.00146087063273324	0.00199975003124609
Master_mlimitecompra_delta1	0.00064363353384619	0.000173402379654961	0.00224971878515186
Master_fultimo_cierre_lag1	0.000639256724551357	0.000124995852266485	0.00187476565429321
Master_mpagominimo_delta1	0.000628396366208551	0.0015746881622526	0.00137482814648169
Master_mconsumototal	0.000622056808592539	0.00208879716669664	0.00174978127734033
Master_mfinanciacion_limite_delta1	0.000616591513094936	0.000144341603486372	0.00224971878515186
Visa_status_lag1	0.000614710789396256	0.00165028021787015	0.000874890638670166
Master_mpagominimo_delta2	0.000601993304471827	0.00138308681150021	0.00199975003124609
Master_mlimitecompra_lag2	0.000600142435580003	0.000363368654171709	0.00149981252343457
kmes_lag2	0.000592678241051681	0.000138001706720568	0.00174978127734033
ctarjeta_visa_transacciones_lag1	0.000589489059320475	0.00024138051509743	0.00199975003124609
Master_msaldototal_delta1	0.000582951486472959	0.000177811359543272	0.00162479690038745
Visa_fultimo_cierre_lag2	0.00058281850167037	0.000691607027393517	0.00187476565429321
Visa_mfinanciacion_limite_delta1	0.000579020076056795	0.000194123948913589	0.00199975003124609
mtarjeta_visa_consumo_lag1	0.000531200534152551	0.000669748221258936	0.00112485939257593
mpayroll_sobre_edad_delta1	0.000509794371464736	0.00158966628765239	0.00187476565429321
Visa_cconsumos_lag1	0.00049822363026705	0.00033545942974884	0.00212473440819898
cdescubierto_preacordado_lag2	0.000496557705163732	0.000343887706959576	0.00124984376952881
Visa_mconsumototal_delta1	0.000493367855365832	0.000388278118107798	0.00199975003124609
mtarjeta_master_consumo_delta1	0.000491966798282375	0.000552821183917921	0.00124984376952881
mtransferencias_recibidas_delta1	0.000491774420110663	0.000285869539792938	0.00174978127734033
mcomisiones_delta1	0.000489459569017528	0.000476456125332932	0.00174978127734033
Visa_mfinanciacion_limite_delta2	0.000487708194626353	0.000114035433648032	0.00174978127734033
mpayroll_sobre_edad_lag1	0.000485443410322346	0.00251583995213413	0.00149981252343457
Master_mlimitecompra_delta2	0.000483702818553959	0.000204557898432824	0.00162479690038745
Master_msaldototal_lag2	0.000467773850066394	0.00155805269304198	0.00162479690038745
ctarjeta_master	0.000466480965762174	0.000462002878491272	0.000624921884764405
Visa_mlimitecompra_delta1	0.000466467222299425	0.000431973462801766	0.00199975003124609
internet_delta2	0.000462164705446896	8.03748126609017e-05	0.000499937507811524
