num_leaves	min_data_in_leaf	feature_fraction	AUC	num_iterations
64	64	0.5	0.933197283470104	114
64	64	0.8	0.931860146000992	195
64	256	0.5	0.932744665063701	78
64	256	0.8	0.933884636958933	141
64	512	0.5	0.933086524461616	87
64	512	0.8	0.933688330494308	140
64	1024	0.5	0.934376080495101	170
64	1024	0.8	0.932396891028996	149
64	2048	0.5	0.933656543451896	208
64	2048	0.8	0.934067065504834	151
128	64	0.5	0.932534546765678	100
128	64	0.8	0.932306948898596	125
128	256	0.5	0.934037227979576	86
128	256	0.8	0.934119570297342	108
128	512	0.5	0.93297705411701	103
128	512	0.8	0.93371456636923	118
128	1024	0.5	0.932660174972799	128
128	1024	0.8	0.932875150542375	113
128	2048	0.5	0.93457096612519	167
128	2048	0.8	0.933423658758632	182
256	64	0.5	0.932473087411327	67
256	64	0.8	0.931602148883369	97
256	256	0.5	0.934043076531039	106
256	256	0.8	0.932528665171552	109
256	512	0.5	0.934022722250242	106
256	512	0.8	0.934276027309629	109
256	1024	0.5	0.932862858671505	108
256	1024	0.8	0.932647552675293	131
256	2048	0.5	0.93457096612519	167
256	2048	0.8	0.933423658758632	182
384	64	0.5	0.932588075880759	141
384	64	0.8	0.93179795970804	284
384	256	0.5	0.93309402514626	103
384	256	0.8	0.933183967276661	102
384	512	0.5	0.93404063137393	94
384	512	0.8	0.934735320334085	108
384	1024	0.5	0.932862858671505	108
384	1024	0.8	0.932647552675293	131
384	2048	0.5	0.93457096612519	167
384	2048	0.8	0.933423658758632	182
512	64	0.5	0.932403235220413	110
512	64	0.8	0.932300869048488	245
512	256	0.5	0.934584447531951	81
512	256	0.8	0.932870194142831	76
512	512	0.5	0.934040895715239	94
512	512	0.8	0.934735782931376	108
512	1024	0.5	0.932862858671505	108
512	1024	0.8	0.932647552675293	131
512	2048	0.5	0.93457096612519	167
512	2048	0.8	0.933423658758632	182
